udid,install_date,lang,country,hw_ver,os_ver
63626525e99246c3922c44832888a9af,3/4/2016,en,US,"iPhone6,1",9.2.1
0226c5b9c8bb42fba4d1ef9afca84fa8,3/4/2016,es,MX,"iPhone7,2",9.2.1
2c8a012d653b426fa0a239f8bb25bcc6,3/4/2016,en,US,"iPhone7,2",9.2.1
88a82e49b71f43289c4ae6ed4b97ab5d,3/4/2016,en,US,"iPhone8,2",9.2.1
54ad076c7fbf40fd9d741b34a250dd97,3/4/2016,en,US,"iPhone7,1",9.1
e7dc69f479f54bd4adab30ea68148db3,3/4/2016,ja,JP,"iPad2,1",8.4.1
7295bd1e1fb2485ba6e5bf6c535138ec,3/4/2016,en,US,"iPad4,4",9
10d947c5b52b4176884c6ac45c0197cc,3/4/2016,vi,VN,"iPhone4,1",9.2.1
d1d087e7933049c5b3277f809458e5ce,3/4/2016,en,TH,"iPhone6,2",9.2.1
91b38674e0494989be39577179946b8c,3/4/2016,en,US,"iPad2,5",9.2.1
855fd25502d640409385279bc47b5692,3/4/2016,en,US,"iPhone8,1",9.2.1
1b5c089d30364edfbb13cec6de3b2acc,3/4/2016,en,US,"iPhone5,3",9.2.1
8afaf968edc54defad836ea4ed94e253,3/4/2016,it,US,"iPhone6,1",9.2.1
fb0d9764f3b440d883ea9e49dafc1820,3/5/2016,en,GB,"iPhone6,2",9.1
6739c8a6d6d84e08a96310349d28e68e,3/5/2016,nl,NL,"iPhone8,1",9.2.1
3f64589a7e524015b7b43d50c3e060fb,3/5/2016,nl,NL,"iPhone5,4",9.2.1
b38d7aaa985a4cbcbb4494a965201292,3/5/2016,en,AU,"iPhone6,2",9.1
14c2e67d1a46484a85550183323ca952,3/5/2016,nb,NO,"iPad3,4",9.2.1
57fffa072ce04533b289bdf4c0cb8db9,3/5/2016,en,MY,"iPhone8,2",9.2.1
ec8a0e09d8074d3192287bb3b36410b3,3/5/2016,zh,TW,"iPhone6,2",8.3
e5e50fdb8cf542c1aacbf35781850f04,3/5/2016,en,AU,"iPad2,5",8.4.1
c7aec55b1b2c42419c9ae3a659cf68bb,3/5/2016,es,ES,"iPhone8,1",9.2.1
f1871f31566d42a6b8accb0ef657ad58,3/5/2016,en,AL,"iPhone7,2",9.2.1
904b13a8ef754e90bf40d1069247c68a,3/5/2016,en,US,"iPhone7,2",9.2.1
2cd6f17b5e6b4248b910b89e1475345e,3/5/2016,en,US,"iPhone8,2",9.2.1
e089de90528440a3aaf87349cee13f24,3/5/2016,en,US,"iPhone6,1",9.1
d39f1ad03fd6475c947cd265ddb67918,3/5/2016,zh,TW,"iPhone5,2",9.2.1
1095008144514c67b9b237d8ba257b59,3/5/2016,en,US,"iPhone8,1",9.2.1
7897f7b5524c43b2b1c65728b460f3d6,3/5/2016,en,US,"iPhone7,1",9.2.1
63d05ec01ccd41bdabee7b62f1de71a7,3/5/2016,en,US,"iPhone6,1",9.2
f7d457363f6e4399af0e544e20aca6d8,3/5/2016,en,US,"iPhone8,1",9.1
58b7f0a3cf9c4afc951f9be77e04f510,3/5/2016,en,US,"iPhone5,3",8.4
1b7c3d776cba47bfaa005d07d73d415d,3/5/2016,en,US,"iPhone6,1",9.2.1
09e08ad33ac949bba33af38c899728c0,3/5/2016,en,US,"iPhone6,1",9.2.1
1c7123b39bb64d28a077bf803ed93f13,3/5/2016,en,US,"iPhone8,1",9.2.1
83d327a3283a45b69afc4a479aa17889,3/5/2016,en,US,"iPhone6,1",9.2.1
ae8905e604a742558a04d2335d6f66d4,3/5/2016,en,US,"iPhone6,1",9.2
08436624792849c4aedb19d78ddae03c,3/5/2016,en,GB,"iPad4,4",9.2.1
628a54a10fa745bfb3d002356824831a,3/5/2016,en,GB,"iPhone7,2",9.2.1
81c280a6b39b45c4b56709381d311269,3/5/2016,en,US,"iPad2,5",9.1
8e3595ba59d44cd78fab27084c2859d7,3/5/2016,en,US,"iPhone8,2",9.2.1
1849e83c7b0545c2b361bfcf8cce1698,3/5/2016,en,BS,"iPhone6,1",9.2.1
1f13e16c748a4fa99425455253d9c931,3/5/2016,en,US,"iPad3,4",9.2.1
9befbaae88af4a40b2272728a7f6537b,3/5/2016,en,US,"iPad2,1",7.1.1
fa1fee2a67924a22a6c4aa8e3a3794c0,3/5/2016,en,US,"iPod7,1",9.2.1
5438c0139bab4ab9b4ac0410f58495b0,3/5/2016,en,US,"iPhone8,1",9.2
1478327bfbb74cdd981e7dc981927da9,3/5/2016,en,US,"iPhone5,3",9.2.1
7fd978690cf94bcf8e144faa65881d14,3/5/2016,en,US,"iPhone5,3",9.1
56ba1c823c934ca8a2e95e584f8fbe28,3/5/2016,en,US,"iPad5,2",9.2.1
ea78c0c8804a435caf8774eb4f97c157,3/5/2016,en,AU,"iPhone6,2",9.2.1
dd8672d1e0d14b30a73755716e9b88f1,3/5/2016,en,US,"iPhone6,1",9.2.1
0cea85080056435fadda2774737a009b,3/5/2016,en,US,"iPhone5,3",9.2.1
9580310a416f4883955700fb5f3d1e22,3/5/2016,id,ID,"iPad2,7",8.4
c3546c0c4dec41e38278cf684ac17205,3/5/2016,en,US,"iPhone8,2",9.2.1
1a6dc0afba0f4334a25120e9e3ba6578,3/5/2016,en,US,"iPhone6,1",9.2.1
b78cb0bbe67743b99362fd68a086f178,3/5/2016,en,US,"iPhone8,1",9.2.1
1db22a1411e14f70af700eead7df9100,3/5/2016,en,US,"iPhone6,1",9.2
92491e3a931e48ec859fe9891bb4d651,3/5/2016,en,US,"iPad2,5",8.1.3
8b77172699654bf0b61985dfd83e2fcd,3/6/2016,en,US,"iPhone7,2",8.4.1
1fa7e5ab8d7448eea598287bc1253c51,3/6/2016,zh,CN,"iPhone8,1",9.2.1
6dc8f5806c224652865850f970b99b3b,3/6/2016,fr,FR,"iPhone5,3",9.2.1
0d9a55e3266749019114b9bf8e4c482b,3/6/2016,en,US,"iPhone5,3",9.2.1
3ef6b892e3154afa8da85fc2e2098720,3/1/2016,da,DK,"iPhone6,1",9.0.2
6eff1df617024e84aa02740c687b5b73,3/1/2016,en,IL,"iPhone7,2",8.4
35f9c77343324a54a0732edd5606be67,3/1/2016,en,US,"iPhone7,1",9.2.1
87cab8c0c6324aeab9bc4a1775dfd1e8,3/1/2016,de,CH,"iPhone8,1",9.2.1
b7a51024ca6a412f966150b4ca88873c,3/1/2016,en,US,"iPhone7,2",9.2.1
6a680cd4ce6a4890a35c409126a49738,3/1/2016,en,AU,"iPhone7,1",9.2.1
b4abdc3197644628985bbb3176265d3a,3/1/2016,es,US,"iPhone6,1",9.2
509cbc229942484e8fc68308cf1c2aef,3/1/2016,en,GB,"iPhone4,1",9.2.1
40b9088d64ec47fca375a16c0024f404,3/1/2016,en,US,"iPhone7,2",9.2
c1f55e1894f94a9490b72efa7ae910c8,3/1/2016,en,US,"iPhone7,1",9.2.1
5a736e5db99344b4922b39526a8440af,3/1/2016,en,US,"iPhone8,2",9.2.1
c3721dde7ae04d9cadb47f33091299e0,3/1/2016,de,CH,"iPhone8,1",9.2.1
e900a48c4b20491e8a2e5454f94e0720,3/1/2016,en,GB,"iPhone3,1",7.1.2
4b2f6e11e4ec4346b075d8ac36667088,3/1/2016,es,ES,"iPhone5,2",9.2.1
8ca4f905469e49a59a2a1dc85f1c4f7d,3/1/2016,en,US,"iPhone7,2",9.2.1
c8303ac192ce480f9aaa9180787d0ab5,3/1/2016,en,US,"iPad4,4",9.2.1
e6829be7da7540da8d69da395cc300e4,3/1/2016,en,US,"iPhone6,1",9.2.1
d462bfb228974062ae71cab1b49b8b6c,3/1/2016,en,US,"iPad5,3",9.2.1
0e1c45a4536f41feac039ccb01039295,3/1/2016,en,US,"iPhone8,1",9.2.1
f51d8f5b0c244a8d89dc86f049ad3132,3/1/2016,en,US,"iPad2,5",9.2.1
e37acff7367b477ca7a7e38aa2add78a,3/1/2016,en,US,"iPhone7,2",9.2.1
d3c5eb2e147f4280b0f30a1cdbf6dc09,3/1/2016,en,US,"iPod5,1",9.2
6740a542951f4065b40e42a5d2b46077,3/2/2016,en,GB,"iPod7,1",9.2.1
bf322f07cbd14ccaa2f9ea40704277a8,3/2/2016,en,GB,"iPhone7,1",9.2.1
6c9a30b5a8884dae97b204dc8d499c9c,3/2/2016,en,EG,"iPhone7,2",8.4.1
fddf483d9f7e49a39acc71c28744e2b4,3/2/2016,en,MT,"iPhone6,2",9.2.1
30a0ecf3cd454bc6b7c28dae52bfb1cf,3/2/2016,tr,TR,"iPhone4,1",9.2.1
673ba912971241f0bcac9fa2ed7360d3,3/2/2016,en,GB,"iPhone7,2",9.2.1
7362c3d37a414d4a90e74da39b44ce6b,3/2/2016,fr,CA,"iPad4,4",9.1
684c22e70ab2489a99f8a3ef3a0cfe42,3/2/2016,es,AR,"iPhone5,3",9.2.1
9b96782107ce498788a809347d1084fb,3/2/2016,en,TR,"iPhone5,2",9.2.1
1b2b7d0d9a464aea8d4496f004ab58bf,3/2/2016,en,US,"iPhone8,1",9.2.1
14908561e5e5425c9810ae409ca8f7bf,3/2/2016,en,PH,"iPhone3,1",7.1.2
92baa83b457347ffbbcaa5e542a86440,3/2/2016,en,US,"iPod5,1",9.2.1
998490e686954656b804977afaa274e7,3/2/2016,en,US,"iPhone8,1",9.1
6f34f811fde644718b4dbd43c806a20c,3/2/2016,en,US,"iPad2,5",9.2.1
74313667b93f4348b3e167f30c8f6cc0,3/2/2016,en,US,"iPad2,5",9.2.1
adbc0e4ceff149c5ad19e2307964c6fc,3/2/2016,en,US,"iPhone5,1",9.2.1
6a821b01ad534707afbed3ce6456d5c8,3/2/2016,en,US,"iPhone6,1",9.2.1
ac2266352be94793852397fd0022c548,3/2/2016,en,NZ,"iPad4,4",9.2.1
95339dad19bf44aeb6c1d548fe61b414,3/2/2016,en,US,"iPad2,6",9.2.1
97ca68737f0440dbb0416733b26417e6,3/2/2016,es,US,"iPhone3,1",7.1.2
9a2cb16fdd0e43368e748133565acbdc,3/2/2016,en,NZ,"iPhone4,1",9.2.1
f31fe83ab4c149b1b4eb1beffe5901d1,3/2/2016,en,MY,"iPhone7,2",9.2.1
35980183fbee49c38e4e2c3cc6872df4,3/2/2016,en,US,"iPad4,1",9.2
3ed64fd389634fb28828ed06129e2814,3/3/2016,ka,GE,"iPhone5,1",9.2
84957aa69cfa465c861199e65febcda6,3/3/2016,zh,TW,"iPhone6,2",8.0.2
34c57cd9eeda444d9d14d0c0bf011f90,3/3/2016,nl,NL,"iPhone3,1",7.1.2
265b17c574c04391be55c4753c18673b,3/3/2016,en,US,"iPhone8,1",9.2.1
9abce03c6d57431f8f83cce7bc3f20e7,3/3/2016,en,IN,"iPhone6,2",9.2.1
1d38555fcabb46028612354381b4a74d,3/3/2016,en,US,"iPhone5,2",9.2.1
dad9ef0c9f714fc89ae376755418277c,3/3/2016,en,US,"iPad5,1",9.2.1
b6e2cfd1606b4279b1d8aef226d5a061,3/3/2016,en,GB,"iPhone5,2",9.2.1
8af48c6f4dce457aa4e26cab39cd441a,3/3/2016,it,IT,"iPhone8,1",9.2.1
b671d94c8ed649c1bb7caf159025a393,3/3/2016,en,US,"iPad4,4",9
171df33fc8694c4f961751007150c1e8,3/3/2016,en,US,"iPhone7,2",9.2.1
485ba17e3a5f457584a66ba8487711de,3/3/2016,en,US,"iPad4,1",9.2.1
4820150f5d10408997bd3783abeed250,3/3/2016,en,GB,"iPhone5,4",9.2.1
51d00362c6164a4a9398984c78c28595,3/3/2016,en,US,"iPad2,5",9.2
5c04c1e465bf4e75821ccb3a038aa3d1,3/3/2016,en,US,"iPhone6,1",9.2.1
2337b37518ef45b6be2701f63414b398,3/3/2016,en,US,"iPhone7,2",9.2.1
7630fe7c5123448d9e2f8bb29f220a75,3/3/2016,ar,AE,"iPhone6,1",7.0.6
48b3624406ad40d78e85fe3013a57df5,3/3/2016,en,AU,"iPhone5,2",9.2.1
76492b4582e74eb0bf75ad9d17666b86,3/4/2016,ar,SA,"iPhone8,1",9.2.1
1bf78eb8e9d04542948afdadd5659af5,3/4/2016,en,ID,"iPhone5,2",9.2.1
17cac0ef44554b289484e119f93e2c4d,3/4/2016,en,US,"iPhone7,1",9.1
a651c3ad80e54999bbfe52d3f52d77b9,3/4/2016,sv,SE,"iPhone5,2",9.2.1
23ecfc017fb142609830bea3793e4f2b,3/4/2016,en,AU,"iPhone6,2",9.2.1
8eb7a5b25b034c039c9641478e1ec674,3/4/2016,en,US,"iPhone7,1",9.2.1
ddd6e4ba23e44923a4e3ad24bb012784,3/4/2016,el,GR,"iPad5,3",8.4
b1f93d61c25f467f9f936211476ef29d,3/4/2016,en,BE,"iPhone6,2",9.2
16b4bbfeced94732bb0c56d3f7b61a0d,3/4/2016,en,SI,"iPhone5,1",9.2.1
1e3f70080e7149d2a3e2266f6a268b27,3/4/2016,en,US,"iPhone8,1",9.2.1
5cba90f0a89b404fa9a72f5a7560392e,3/4/2016,en,US,"iPhone5,2",9.2.1
7d5dae63eb5a43d286a42a5af0f4b841,3/4/2016,en,CY,"iPad4,1",8.4
d38299ea49bf40c7b11201ff025c8858,3/4/2016,en,GB,"iPad3,1",9.2.1
f1fd91dd9b7f4baa8ac3b06f46eac8ce,3/4/2016,en,NZ,"iPad4,1",8
6d21cbe50f494f85a2a2b46073420dd5,3/4/2016,en,GB,"iPhone6,2",9.2.1
fad704ef17a04367b00fb3e947c4b6e8,3/4/2016,en,GB,"iPhone6,2",9.2
aadef03dd20b4114b57b76c436b1794e,3/4/2016,en,GB,"iPhone3,1",7.1.2
99eee90cafd1431ca533864aba7bd93d,3/4/2016,en,GB,"iPhone6,2",9.0.1
8b1a6480bed943f1add516d1bc47eee4,3/4/2016,en,GB,"iPhone7,1",8.3
0d32811f3f5244e996f2a1a6b1918ccb,3/4/2016,en,US,"iPhone5,1",9.2.1
9b0455fab43648dcbb27ce44efe6a5da,3/4/2016,en,US,"iPhone4,1",9.2.1
8cdb77c7eddf4c15972ba4184c31dba2,3/4/2016,en,US,"iPhone8,1",9.2.1
0f4a297be431491fb9991f81a07f32b3,3/4/2016,en,US,"iPhone7,2",9.2
3cc010ed9a90472ebbff32ee80df7da4,3/4/2016,en,US,"iPad2,5",9.2.1
71286003da3b47f08d1e3dff844b5cf7,3/4/2016,en,US,"iPhone6,1",9.2.1
d73125dc31cc4f4d9f8c861737a43100,3/4/2016,en,GB,"iPhone8,1",9.2.1
0fb848a0f4f248cebcff76189ea59c62,3/4/2016,en,US,"iPhone5,2",9.2
e16d303547b74cc8ad74fc93d1070bb8,3/4/2016,en,US,"iPhone7,2",9.2.1
1ee0ca6c129341be9a728cf7452de1e8,3/4/2016,en,US,"iPhone7,2",9.2.1
cf888b192f3141aaba6a6f6c237d5b54,3/4/2016,id,ID,"iPhone3,2",7.1.2
d9f94532296645af95503ac783d77fe3,3/4/2016,en,US,"iPhone8,1",9.2.1
ccaf9fcc223a43469f24b94835fcd1d4,3/4/2016,en,US,"iPad3,4",9.2.1
de025ebb1d684bcb81be7967a947c98c,3/4/2016,en,US,"iPhone8,2",9.2.1
9e97bd5262bf498f884dc3e793f83b22,3/4/2016,en,AU,"iPhone3,1",7.1.2
4f91c9b89e7044b9b67d44b2f52741d9,3/4/2016,es,MX,"iPhone6,1",9.1
d6058f899abc4577845b64a287191476,3/4/2016,en,SA,"iPhone5,2",9.1
6496b60552894d3188592aee4fbf7bb7,3/5/2016,en,US,"iPhone6,1",9.0.2
697b38a73cec4783890257133be45696,3/5/2016,en,GB,"iPhone7,2",9.2.1
9114d5eb51944a50ae398b1933b26131,3/5/2016,fr,BE,"iPhone6,2",9.2.1
2a6406734c934b45ba693a5e8e0cd62e,3/5/2016,en,AR,"iPhone5,3",9.2.1
caf95c27c2a94908b44af67c9c0e044d,3/5/2016,ru,RU,"iPhone6,2",9.1
c0ba5812f9b54b58a5d35c71e67c4d8c,3/5/2016,ar,IQ,"iPhone3,1",7.1.2
0dd6efcdba8f4be0a285c58d1abe4f81,3/5/2016,nb,NO,"iPhone4,1",9.2.1
a7b24cfd84e1427dbdb3e927b7db3122,3/5/2016,fr,FR,"iPhone5,4",9.2.1
f1853a7a0159498ba208d67715a4ded0,3/5/2016,ru,AM,"iPhone5,4",9.2
8dc22be3f4af4c9f8a9f2f32412be655,3/5/2016,en,DE,"iPad2,5",9.2.1
bd9a815c00984280b731480af16a3334,3/5/2016,en,US,"iPhone7,2",9.2
831c3bb6ae6a446da910472cf21e021c,3/5/2016,en,GB,"iPhone7,2",9.1
dbb23f52b86e4e7bba244d41417f0b3a,3/5/2016,en,SA,"iPhone7,2",9.2.1
b9eba43b32c8464893af741549c23dac,3/5/2016,nb,NO,"iPhone6,2",9.2.1
9bc96c35c4c44086836f3d9adf015cdc,3/5/2016,en,US,"iPod5,1",9.2.1
81aff15697c34ad9b53141e80546ae4d,3/5/2016,en,US,"iPad4,8",9.2.1
383822b3f70240a48a260945be03f1b4,3/5/2016,en,US,"iPhone7,2",9.1
2b36877c105d4e4dbc1d20bdc644216f,3/5/2016,en,US,"iPhone7,2",9.2.1
fb72d5f080624cd8939e4f0385924d89,3/5/2016,en,GB,"iPhone5,4",8.4.1
6f806065a0ca415090ee5ec26ad66b65,3/5/2016,en,US,"iPhone7,2",9.2
40b635320b9145ccafa18b94eaff188b,3/5/2016,en,GB,"iPhone3,1",7.1.2
a1ace363a6254b81961b0b375b913ed4,3/5/2016,en,US,"iPhone8,1",9.2.1
6ac36566f3ce48aa9c5d9d27c828fb90,3/5/2016,en,US,"iPhone8,2",9.2.1
0f9b14928f684513b6c590363d3a0b49,3/5/2016,en,AU,"iPhone6,2",9.2.1
33019dd3f16140b0bc3d95b0952f1970,3/5/2016,en,US,"iPhone7,2",9.2.1
002b556e085d4b9db99a3cffac10531a,3/5/2016,en,US,"iPhone6,1",9.2.1
b540944399ba46b5a2d665cfa0f7cc40,3/5/2016,en,US,"iPad5,3",9.2
b6018f1d31d64a3e8c4575de05e373ef,3/5/2016,en,US,"iPhone7,2",9.2.1
ec21cd31b0ef47fda1415809c6339bc8,3/5/2016,en,US,"iPad2,4",9.2.1
4af5b0da4b954114bd0957c80c1d99b9,3/5/2016,tr,TR,"iPhone5,2",9.2
267b923bd9e5463995d06a85a7a7f76a,3/5/2016,en,US,"iPhone6,1",9.2.1
104771c541134a86a2639c7db8a8ffe9,3/5/2016,en,GB,"iPod7,1",9.2.1
401d5815af2f440aac46622b83ba48d9,3/5/2016,en,US,"iPhone7,2",9.2.1
98e1d8cc750d45e79cda7d827f17039c,3/5/2016,en,US,"iPhone8,1",9.2.1
11fce6bdd2194e35a7a23916f275a1d0,3/5/2016,en,US,"iPad4,4",9.2.1
dd80266fb6804bc3b46e1cfff0f4b159,3/5/2016,en,US,"iPhone6,1",9.2
c22d39a704cd4ed290668a7f9842ac94,3/5/2016,en,US,"iPhone7,1",9.2.1
af469b1bdbed49629e54dffe6501106b,3/5/2016,en,US,"iPhone4,1",9.2.1
8a93b021c1d04a16b179f720ae9b33d6,3/5/2016,en,US,"iPhone8,2",9.2.1
13039e9175804cba8e186fc8dc74cdcb,3/5/2016,en,US,"iPhone8,1",9.2.1
567cb34b54504c92bf0494b53fa63a18,3/5/2016,en,CA,"iPhone7,2",9.2.1
4fbb9d988b824c64a33dd29a4373bc22,3/5/2016,en,US,"iPhone7,2",9.2.1
0c0233ebfae44d299f445545cafa60df,3/5/2016,en,US,"iPad2,4",8.4.1
ee3c27b1ca094c00a8b2b23fc1e7ebd0,3/5/2016,en,US,"iPhone7,2",9.2.1
6b0c20f1747e4d2d8f646f232475b1ca,3/5/2016,en,US,"iPhone6,1",9.2.1
9532291a391a4151845cf261c3e83391,3/5/2016,en,US,"iPad3,1",9.2.1
975b70f3667a49859ddde28cd24c29c1,3/6/2016,en,PH,"iPhone5,2",9.2.1
cf4848c5bb224aa2b0ed23f2cf1f091f,3/6/2016,en,US,"iPhone8,2",9.3
84f5bf48467842c0b1fd482b7e5fc210,3/6/2016,en,AU,"iPhone5,2",9.2
1a2a69a10f124ac8a48dd9be8f1d373f,3/6/2016,en,US,"iPhone7,2",9.1
90cf1d49edab47afa11f9568b4fe3cb9,3/6/2016,en,US,"iPhone6,1",9.2.1
35b08077609f40ce8d786577c4391bfa,3/6/2016,en,GB,"iPhone6,2",9.2.1
8d5a43c917e642acb729dea22bed3b34,3/6/2016,en,HK,"iPhone6,2",9.1
9cc31c5eeafc492092d894082e9c4c8e,3/6/2016,en,US,"iPhone8,1",9.2
0dc7f8d91c6c446684d5ee1a4807b365,3/6/2016,sv,SE,"iPhone6,2",9.2.1
91c550def0f243a8a8766b6d8453b470,3/6/2016,da,DK,"iPhone8,1",9.1
df6fd7646d864238bdb75728cec5ca21,3/6/2016,en,US,"iPhone7,2",8.4
c228972d3ad047a584d6f9b96d78ac34,3/6/2016,nb,NO,"iPhone5,4",9.2
e2b9b1e27d6c458fb237509e1774c66f,3/6/2016,en,US,"iPhone6,2",9.2.1
87e05899400e4f5ba7e75ed416fd59f5,3/6/2016,nl,NL,"iPhone5,2",9.2.1
737c9907b56c4223ade7a04595a91a94,3/6/2016,nl,NL,"iPhone6,2",9.2.1
6d443e5a6f6446daba240fd314dc9974,3/6/2016,pt,BR,"iPhone6,1",9.2.1
d6fd7be837e44df9ba26764e7e7cf735,3/6/2016,en,US,"iPhone7,1",9.2.1
2e71266be1d94c0da789195258c98217,3/6/2016,en,US,"iPhone6,1",9.2
b851b13b5f484df5ae61f44e82c6e76d,3/6/2016,en,US,"iPhone6,1",9.1
54c04d89a68643f48c87d3f44cbb3a94,3/6/2016,en,US,"iPhone5,3",9.2.1
28be3eb939624689ae39cc10acd2915c,3/6/2016,en,US,"iPhone6,1",8.4.1
b73740cea8d14dc1b1bc45b667bbecbc,3/6/2016,pt,BR,"iPad3,4",8.1.2
657e599472fd459cbf915f13b7bfe35c,3/6/2016,en,US,"iPhone7,2",9.2.1
094e2e1a00e84bf3ab6ec92416c1e2ec,3/6/2016,en,US,"iPhone7,2",9.2.1
4fb41e735ba5435c8aadaea5e44524c0,3/6/2016,en,US,"iPhone7,2",9.2.1
6cfb703c682547f7ba90f1003e9b4329,3/6/2016,en,US,"iPhone7,2",9.2.1
b38e2f9f0b844c11a222f1c8bd03231e,3/6/2016,en,US,"iPhone6,1",9.2.1
dea02ed69433436bb3416e8bc717ed96,3/6/2016,en,US,"iPhone5,2",9.2.1
70eb84aa3f844d1c8ade24fe9a1a0629,3/6/2016,en,US,"iPad4,4",9.2
e226860c4ec44e629fd548023f0f207f,3/6/2016,en,US,"iPhone6,1",9.2.1
1b83c277923c4a0d837be9121dc79964,3/6/2016,en,US,"iPad6,7",9.2.1
c136cb0890d14064a451f42e86d883a7,3/6/2016,en,US,"iPhone8,1",9.2
021c88d560a841138cd4779c3563600b,3/6/2016,en,US,"iPhone4,1",9.2.1
db47b37714dd45fba46f08779383ac54,3/6/2016,en,US,"iPad5,3",9.2.1
459356df493743238c31dd76af55bfdc,3/6/2016,en,US,"iPhone7,2",9.2
5a5eff47a259499e976634f25fe2c5d1,3/1/2016,en,GB,"iPad4,4",9.2.1
3b88e8b9c3a747369ee898f7654f2b55,3/1/2016,pt,BR,"iPad5,1",9.2.1
59c281cd80b44acf97a5bf2ad03d7ec9,3/1/2016,en,US,"iPhone6,1",9.2.1
01877d2ae0d9470a9d7dc19d0b95e7ae,3/1/2016,en,US,"iPhone5,3",9.2.1
a865cdf4fd0b4551893785773ead5454,3/1/2016,en,US,"iPhone4,1",9.2
fc94dcc3ab2746778704a84d3ed5ee6c,3/1/2016,en,US,"iPhone7,2",9.2.1
b7a1572557a04112ab513a237619f5b9,3/1/2016,en,GB,"iPad2,5",9.2.1
b35b933c5a7147f384f15750cf1507da,3/1/2016,en,US,"iPhone7,2",9.2.1
4cb19218cff040c1b2bc6d220b44c8a1,3/1/2016,en,US,"iPad2,5",9.2
ecffab27e7874d80bbc5668cc2b24290,3/1/2016,en,US,"iPhone7,2",9.2.1
9a91b6b039164d6cb45e0a56a6971e73,3/1/2016,en,US,"iPhone8,1",9.2
eb9a5e97f36f434a9bbc0f1a75811963,3/1/2016,en,GB,"iPad4,1",8.1
f783a3927e3e4b9a8543d6a7f4d2c133,3/1/2016,en,US,"iPhone7,1",9.3
f65dac019a3d4fffbfa41541cb531eff,3/1/2016,en,EG,"iPhone7,2",9.2.1
ef37a444cc604b5287977db36cb1aa85,3/1/2016,en,US,"iPhone8,2",9.2.1
29d18e7c6a2c4352b943e2177c769ad2,3/1/2016,en,US,"iPhone5,3",9.1
ebb5ade98a244150b2a948abd05d7c30,3/1/2016,en,US,"iPhone5,3",9.2.1
33382f3351584fa09d5fabf1d862f7ac,3/1/2016,en,US,"iPhone8,1",9.2.1
840f2fc509c24f8da5dcf04bc1ea8c2e,3/1/2016,en,US,"iPhone8,1",9.2.1
8c7fd41102f24a3eb100678a1c0326ea,3/1/2016,en,US,"iPhone8,1",9.2.1
b385580742774bd2aee0cb581dc48f9e,3/1/2016,en,US,"iPhone5,3",8.1
37d7721b378d45f6a14da2f7965c79d2,3/1/2016,en,US,"iPad4,5",9.2.1
bf65dd07b2bce2802a33eda128b2378e93d95565,3/1/2016,en,US,"iPod4,1",6.1.6
e0383d0ba26d4a5093fa93d17b6da2c8,3/1/2016,es,CN,"iPhone5,1",9.2.1
b7b551f88f144b8ab94a8ff77ea21e94,3/1/2016,en,US,"iPhone6,1",9.2.1
bb885f93fdd946d2ad6ecebe1ec16958,3/1/2016,en,US,"iPod7,1",9.2.1
24f51a1659a6475f9d133fc2536ba660,3/1/2016,en,AU,"iPhone8,1",9.2.1
53271e137a5946779643561e57d421e3,3/1/2016,en,US,"iPhone7,2",9.2.1
d33cb77e3b9241b8ad0655580d22ab4e,3/1/2016,en,GB,"iPad4,7",8
da2c35a9a7c14af288f23ffbd43e0530,3/1/2016,en,US,"iPhone4,1",9.2.1
e589a11502b747ce95700817ac620a5a,3/2/2016,en,US,"iPhone6,1",9.2.1
7b4ceaf16e9944519c1be7e864ec0d93,3/2/2016,en,PH,"iPad2,5",9.2.1
2bf86cd158c1460c930f4a10612e8257,3/2/2016,sv,SE,"iPad4,4",9.2.1
b61f7adbedfa47038722aef8ca60a8e4,3/2/2016,en,US,"iPhone6,1",9.2
8ba448eb75ff43d288d3d42ce98a0e81,3/2/2016,en,US,"iPhone5,3",9.2.1
b5142ce7b22943dea0e7342ee3f90ba0,3/2/2016,en,US,"iPhone8,2",9.2.1
a14b8b97193c4f8d91520fa3c8f6eaf4,3/2/2016,en,CA,"iPhone6,1",9.2.1
6c9c1d24fac94e908757a3df3c7c0ca5,3/2/2016,en,GB,"iPhone8,1",9.2.1
eda120ff1dc4434cbd7281eb1a4eb732,3/2/2016,en,US,"iPhone8,1",9.1
3e9abe3884cb4d2dbf5715aacb0e7dcb,3/2/2016,en,CA,"iPhone8,1",9.2.1
018a8ca840a145f3b16876342e338e4c,3/2/2016,en,GB,"iPhone7,2",9.2
f7e15fb97ab74ce2a2b01d103b08874d,3/2/2016,en,GB,"iPhone6,2",9.2.1
68198c62318147c0a35826e770f95bb5,3/2/2016,en,GB,"iPhone4,1",9.2.1
d053110ad2194b54a3c1e3f1eb811917,3/2/2016,en,US,"iPhone6,1",9.2.1
642c404c405c42ec9e6432690d721420,3/2/2016,en,US,"iPhone5,2",9.2.1
22c541e8aa2846848174bfd39e103b00,3/2/2016,en,US,"iPhone6,1",8.4
6f71b588daf7466b80eff0b971500b74,3/2/2016,es,US,"iPhone8,1",9.2.1
ecadf2ec809c43deaabc6856339498da,3/2/2016,en,US,"iPhone8,1",9.2.1
dc94ec172742471895f18a7999674f80,3/2/2016,es,CO,"iPad2,5",9.2.1
5354ab9ced5e4e5fbdaa32b6dc91ab8d,3/2/2016,en,US,"iPhone6,1",9.2.1
